Age,TransactionDate,AmountSpent,InteractionDate,LastLoginDate,LoginFrequency,Gender_M,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,IncomeLevel_Low,IncomeLevel_Medium,ProductCategory_Clothing,ProductCategory_Electronics,ProductCategory_Furniture,ProductCategory_Groceries,InteractionType_Feedback,InteractionType_Inquiry,ResolutionStatus_Unresolved,ServiceUsage_Online Banking,ServiceUsage_Website,ChurnStatus
-0.41136386256684915,2022-10-19,0.883876692407536,2022-07-02,2023-11-13,0.6468822964693782,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.7395622529983547,2022-05-26,0.5154672507201861,2022-05-19,2023-09-02,1.643399918671325,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0.9014296991591727,2022-09-07,-1.7110164103780463,2022-07-07,2023-07-31,-0.13609583526072297,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.4419519525550651,2022-10-31,-1.5367667932672031,2022-10-28,2023-04-19,-0.3496353257325687,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.5928780681202688,2022-08-02,0.3561855909948773,2022-03-20,2023-06-12,0.5757024663120962,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.06776064342986,2022-09-08,-0.20546582882552655,2022-03-25,2023-02-19,-0.5631748162044145,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.4419519525550651,2022-01-19,1.5407723316292883,2022-11-23,2023-07-15,-0.4919949860471326,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.376312274468764,2022-06-05,-0.5221228518166656,2022-02-26,2023-10-31,-1.6308722685636434,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
-1.002120965343559,2022-09-10,-0.5236761304132778,2022-04-01,2023-02-16,-1.4173327780917975,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-0.14880515022164478,2022-06-06,0.5766099445686426,2022-11-16,2023-10-02,-0.42081515588985063,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6388709868139684,2022-03-01,1.4759582520070216,2022-04-18,2023-01-20,-0.2784554955752868,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
-0.9364812872572579,2022-09-22,-0.6295814892731905,2022-06-25,2023-08-18,0.5045226361548143,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.6234661581084848,2022-12-14,1.2222090121786706,2022-02-27,2023-08-20,-0.8478941368335422,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.1793932402098607,2022-10-03,0.6666294995995684,2022-11-03,2023-07-20,1.2875007678849155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
0.5732313087276673,2022-11-02,-1.1709696837650645,2022-01-12,2023-04-17,-1.2037932876199517,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-1.6585177462065699,2022-09-27,-0.5635671489171782,2022-11-21,2023-12-11,1.3586805980421974,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.6585177462065699,2022-07-23,-1.4034672482488597,2022-12-07,2023-03-02,-0.06491600510344105,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7045106649002695,2022-08-10,-0.6229447534513026,2022-07-17,2023-12-27,1.5010402583567612,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
-1.3303193557750645,2022-06-17,1.3417408605452257,2022-01-21,2023-08-27,-0.7055344765189784,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8357900210728716,2022-04-17,1.1243524605921111,2022-06-08,2023-05-26,-1.3461529479345156,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.9670693772454738,2022-05-16,-0.4700880188301618,2022-03-27,2023-06-03,-1.061433627305388,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
-0.5426432187394513,2022-11-08,-0.7253199336825517,2022-04-10,2023-09-25,0.0774436552111228,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6739225749120535,2022-06-05,1.593089578906085,2022-12-27,2023-08-17,1.0027814472557879,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.3959590338613654,2022-10-16,0.5823994375196511,2022-03-02,2023-07-23,-0.6343546463616965,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0327090553317748,2022-01-17,1.5207915205910516,2022-04-29,2023-07-25,-1.4885126082490794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1.098348733418076,2022-02-21,-0.28051742647091804,2022-05-21,2023-11-13,0.21980331552568663,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.376312274468764,2022-06-03,-0.6830283937111598,2022-06-06,2023-03-15,-1.1326134574626698,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.5928780681202688,2022-03-28,0.21490784227575374,2022-01-26,2023-08-17,1.5010402583567612,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
-1.5928780681202688,2022-11-11,0.9245443502097425,2022-10-05,2023-04-25,-0.06491600510344105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.9014296991591727,2022-04-15,-0.6506919574725998,2022-01-21,2023-10-27,-0.13609583526072297,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
1.0327090553317748,2022-01-20,0.14536332329107796,2022-04-13,2023-02-19,1.2875007678849155,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6388709868139684,2022-05-20,-1.3013744823079036,2022-01-08,2023-06-17,-0.990253797148106,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.8357900210728716,2022-01-26,1.0826257492013058,2022-01-02,2023-05-09,-1.4885126082490794,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
-0.9364812872572579,2022-08-16,-0.713599740635388,2022-08-15,2023-10-15,0.21980331552568663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.3609074457632804,2022-12-16,-0.4755244939183041,2022-03-02,2023-10-07,0.6468822964693782,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.47700354065315026,2022-11-25,-1.414057784134851,2022-08-21,2023-04-20,-0.20727566541800488,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.1137535621235596,2022-07-23,0.7063087073857491,2022-11-18,2023-06-09,0.4333428059975324,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.6585177462065699,2022-11-22,-0.01723670434517498,2022-11-01,2023-12-03,1.0027814472557879,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
-0.7395622529983547,2022-11-14,-0.6936895331697244,2022-11-23,2023-05-08,-0.4919949860471326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.6388709868139684,2022-08-09,1.5361830994120251,2022-01-28,2023-12-31,-0.06491600510344105,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8708416091709568,2022-08-07,-1.1006485254820824,2022-03-21,2023-11-30,1.3586805980421974,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
1.098348733418076,2022-12-14,-0.662059132656897,2022-04-22,2023-08-08,0.789241956783942,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.34572418448054804,2022-09-01,-0.7422647911001377,2022-12-10,2023-10-18,-1.7732319288782072,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.9364812872572579,2022-11-13,0.5745624409640174,2022-03-01,2023-11-22,1.2163209377276336,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.3959590338613654,2022-06-03,-1.311470793185882,2022-09-04,2023-02-08,-0.9190739669908241,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.2646796776887634,2022-09-29,-1.1325613402852028,2022-05-24,2023-09-06,-0.990253797148106,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
-1.3959590338613654,2022-07-19,0.643118509932668,2022-01-14,2023-05-30,1.5010402583567612,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.4265471238495815,2022-07-23,1.2626648592631575,2022-10-06,2023-02-03,1.2163209377276336,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-1.4615987119476666,2022-11-24,-0.9272461512421185,2022-03-28,2023-07-01,0.789241956783942,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.8708416091709568,2022-06-27,-0.9103012938245325,2022-04-07,2023-10-16,1.1451411075703517,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7045106649002695,2022-07-01,1.3492954428105661,2022-10-07,2023-06-27,1.0739612774130698,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9670693772454738,2022-05-27,-0.6272515713782723,2022-07-30,2023-06-20,-0.990253797148106,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.7395622529983547,2022-08-30,-1.0994482647483368,2022-01-26,2023-02-27,0.7180621266266601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.6739225749120535,2022-04-28,0.20318764922859028,2022-02-20,2023-12-20,0.860421786941224,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.34572418448054804,2022-02-08,-0.6979963510966941,2022-04-16,2023-05-23,-1.2037932876199517,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6388709868139684,2022-01-14,0.008957221079510165,2022-08-11,2023-02-10,-0.8478941368335422,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.14880515022164478,2022-10-14,0.9121887250094193,2022-11-28,2023-06-02,1.3586805980421974,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
-0.6739225749120535,2022-05-09,1.5877237073905162,2022-02-03,2023-01-15,0.6468822964693782,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.8052019310846557,2022-07-18,-1.6461317271832063,2022-12-01,2023-01-14,0.4333428059975324,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.280084506394247,2022-12-22,-0.8987223079225154,2022-10-21,2023-04-27,1.4298604281994793,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1.4921868019358826,2022-12-21,-1.70247337809668,2022-05-07,2023-03-23,-1.6308722685636434,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1.5578264800221837,2022-07-12,0.6551917208426978,2022-10-30,2023-12-24,0.29098314568296857,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
-1.3303193557750645,2022-12-17,-0.43062062176170096,2022-09-03,2023-07-20,1.643399918671325,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0327090553317748,2022-02-02,0.5086187041805786,2022-09-27,2023-01-27,-1.3461529479345156,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.6388709868139684,2022-11-26,1.6610808192941493,2022-12-25,2023-03-24,-1.7732319288782072,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.6585177462065699,2022-10-19,-1.5081723463750267,2022-04-22,2023-04-28,-0.42081515588985063,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
0.376312274468764,2022-09-14,1.6442771690217095,2022-01-03,2023-10-10,-0.06491600510344105,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
-1.3303193557750645,2022-09-20,-0.9238571797586014,2022-10-16,2023-06-17,0.5045226361548143,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
0.31067259638246286,2022-04-14,0.4419689316714069,2022-06-08,2023-10-16,0.6468822964693782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
-1.6585177462065699,2022-04-04,1.4766642877327545,2022-05-03,2023-04-12,1.2875007678849155,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.5578264800221837,2022-02-16,-1.0988834361677504,2022-05-21,2023-08-02,-0.13609583526072297,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.6234661581084848,2022-04-09,-0.2517111688610217,2022-07-20,2023-09-21,-0.8478941368335422,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
0.7045106649002695,2022-03-01,-1.3315928113692654,2022-11-13,2023-08-20,0.9316016170985059,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.5732313087276673,2022-03-19,-0.701597133297931,2022-05-14,2023-12-25,1.2875007678849155,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1.4921868019358826,2022-08-02,0.9003979283896826,2022-12-11,2023-10-01,0.5757024663120962,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.24503291829616178,2022-08-12,-0.03502880463364019,2022-08-08,2023-03-29,-0.5631748162044145,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
